Año,ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,Partido,Votos,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,Coalición
2023,5,COAHUILA,37,VILLA UNION,PAN,92,2659,1,92,2752,5468,No
2023,5,COAHUILA,37,VILLA UNION,PRI,1325,2659,1,92,2752,5468,No
2023,5,COAHUILA,37,VILLA UNION,PRD,68,2659,1,92,2752,5468,No
2023,5,COAHUILA,37,VILLA UNION,PVEM,17,2659,1,92,2752,5468,No
2023,5,COAHUILA,37,VILLA UNION,PT,348,2659,1,92,2752,5468,No
2023,5,COAHUILA,37,VILLA UNION,UDC,38,2659,1,92,2752,5468,No
2023,5,COAHUILA,37,VILLA UNION,MC,15,2659,1,92,2752,5468,No
2023,5,COAHUILA,37,VILLA UNION,MORENA,728,2659,1,92,2752,5468,No
2023,5,COAHUILA,37,VILLA UNION,PAN_PRI_PRD,13,2659,1,92,2752,5468,Sí
2023,5,COAHUILA,37,VILLA UNION,PAN_PRI,9,2659,1,92,2752,5468,Sí
2023,5,COAHUILA,37,VILLA UNION,PAN_PRD,2,2659,1,92,2752,5468,Sí
2023,5,COAHUILA,37,VILLA UNION,PRI_PRD,3,2659,1,92,2752,5468,Sí
2023,5,COAHUILA,37,VILLA UNION,PVEM_UDC,1,2659,1,92,2752,5468,Sí
2023,5,COAHUILA,38,ZARAGOZA,PAN,271,5389,4,195,5588,11115,No
2023,5,COAHUILA,38,ZARAGOZA,PRI,2009,5389,4,195,5588,11115,No
2023,5,COAHUILA,38,ZARAGOZA,PRD,52,5389,4,195,5588,11115,No
2023,5,COAHUILA,38,ZARAGOZA,PVEM,104,5389,4,195,5588,11115,No
2023,5,COAHUILA,38,ZARAGOZA,PT,562,5389,4,195,5588,11115,No
2023,5,COAHUILA,38,ZARAGOZA,UDC,1110,5389,4,195,5588,11115,No
2023,5,COAHUILA,38,ZARAGOZA,MC,256,5389,4,195,5588,11115,No
2023,5,COAHUILA,38,ZARAGOZA,MORENA,947,5389,4,195,5588,11115,No
2023,5,COAHUILA,38,ZARAGOZA,PAN_PRI_PRD,27,5389,4,195,5588,11115,Sí
2023,5,COAHUILA,38,ZARAGOZA,PAN_PRI,33,5389,4,195,5588,11115,Sí
2023,5,COAHUILA,38,ZARAGOZA,PAN_PRD,2,5389,4,195,5588,11115,Sí
2023,5,COAHUILA,38,ZARAGOZA,PVEM_UDC,16,5389,4,195,5588,11115,Sí
